long_from,long_to,lat_from,lat_to
114.5306,112.9369965,0.8106,0.835578024
139.482006,140.516006,-4.8557,-2.57695
131.287,130.773333,-0.894,-0.42305600000000004
108.38799999999999,111.7480011,3.9087099999999997,-0.34886899600000004
98.99189799999999,98.88714499999999,2.25973,1.5571270000000001
132.2669983,133.6959991,-2.9201900960000002,-3.6445200439999996
122.4179993,123.634,-4.081610203,-5.293996
100.280998,98.99189799999999,-0.786917,2.25973
127.380997,131.287,0.831414,-0.894
110.47838,110.431999,-5.80091,-7.7881800000000005
119.5540009,120.32399699999999,-5.061629772,-2.55803
101.087997,103.643997,-2.54186,-1.63802
96.95030212,98.99189799999999,5.226679802,2.25973
104.69814699999999,107.754997,-2.897653,-2.74572
100.280998,103.643997,-0.786917,-1.63802
121.4141,124.92600300000001,1.1027,1.54926
123.634,121.660278,-5.293996,-2.203333
128.3825,124.92600300000001,0.9194,1.54926
135.496002,136.1080017,-3.36818,-1.190019965
117.431999,114.970297,2.1555,1.7044860000000002
110.47838,110.375,-5.80091,-6.97273
140.417999,140.516006,-8.52029,-2.57695
120.24501799999999,119.5540009,-3.082997,-5.061629772
121.660278,119.8219986,-2.203333,-3.044739962
136.1080017,133.6959991,-1.190019965,-3.6445200439999996
107.57599640000001,105.175556,-6.900629997,-5.240556
134.048996,136.886993,-0.891833,-4.5282800000000005
115.16699979999999,118.6869965,-8.748169899,-8.539649962999999
102.135,101.087997,-1.1278,-2.54186
104.11900329999999,103.643997,1.121029973,-1.63802
117.3736111,115.6921,2.835833333,3.9028
97.704327,96.253538,1.16628,4.040630999999999
98.88714499999999,100.351997,1.5571270000000001,-0.8749889999999999
106.89099879999999,108.48899499999999,-6.2666101460000005,-7.719894999999999
106.139,104.69814699999999,-2.1622,-2.897653
112.9369965,114.5306,0.835578024,0.8106
100.351997,98.88714499999999,-0.8749889999999999,1.5571270000000001
97.704327,100.280998,1.16628,-0.786917
136.886993,140.6277,-4.5282800000000005,-4.9071
131.287,130.773333,-0.894,-0.42305600000000004
101.4449997,101.433492,0.460786015,1.609114
117.431999,117.66666670000001,2.1555,4.133333333
95.42063713,96.95030212,5.522872024,5.226679802
115.6921,117.56944399999999,3.9028,3.326667
101.087997,102.33899699999999,-2.54186,-3.8637
110.05726399999999,106.89099879999999,-7.905338,-6.2666101460000005
114.92881000000001,117.250128,-1.02581,-0.37447800000000003
97.704327,98.885307,1.16628,3.6417699999999997
124.90328500000001,124.59700009999999,-9.074841000000001,-8.132340431
117.66666670000001,117.3736111,4.133333333,2.835833333
114.92881000000001,116.8939972,-1.02581,-1.268270016
132.759444,136.886993,-5.760278,-4.5282800000000005
136.886993,135.496002,-4.5282800000000005,-3.36818
129.9054,128.0890045,-4.5214,-3.710259914
137.031998,140.516006,-3.73956,-2.57695
95.42063713,97.704327,5.522872024,1.16628
112.78700259999998,115.16699979999999,-7.379829883999999,-8.748169899
102.135,103.643997,-1.1278,-1.63802
123.634,122.4179993,-5.293996,-4.081610203
136.886993,140.779,-4.5282800000000005,-3.45
112.9369965,115.435997,0.835578024,-2.216559887
98.99189799999999,99.43049599999999,2.25973,1.4001
115.16699979999999,112.78700259999998,-8.748169899,-7.379829883999999
110.05726399999999,108.48899499999999,-7.905338,-7.719894999999999
114.5306,112.9369965,0.8106,0.835578024
140.516006,140.779,-2.57695,-3.45
110.47838,110.05726399999999,-5.80091,-7.905338
107.57599640000001,110.05726399999999,-6.900629997,-7.905338
129.9054,128.0890045,-4.5214,-3.710259914
98.885307,95.42063713,3.6417699999999997,5.522872024
101.4449997,101.087997,0.460786015,-2.54186
140.516006,133.6959991,-2.57695,-3.6445200439999996
117.250128,117.431999,-0.37447800000000003,2.1555
99.43049599999999,96.253538,1.4001,4.040630999999999
117.41200259999998,115.16699979999999,-8.489040375,-8.748169899
134.048996,130.773333,-0.891833,-0.42305600000000004
106.89099879999999,106.65599820000001,-6.2666101460000005,-6.12556982
106.65599820000001,107.754997,-6.12556982,-2.74572
112.9369965,112.975555,0.835578024,-2.501389
127.380997,129.9054,0.831414,-4.5214
137.031998,140.779,-3.73956,-3.45
121.660278,120.24501799999999,-2.203333,-3.082997
108.38799999999999,104.5319977,3.9087099999999997,0.9226830009999999
97.704327,98.885307,1.16628,3.6417699999999997
140.6277,140.779,-4.9071,-3.45
131.287,124.92600300000001,-0.894,1.54926
117.41200259999998,118.6869965,-8.489040375,-8.539649962999999
134.048996,136.1080017,-0.891833,-1.190019965
117.250128,119.908647,-0.37447800000000003,-0.9164620000000001
117.250128,116.8939972,-0.37447800000000003,-1.268270016
117.431999,115.6921,2.1555,3.9028
133.6959991,129.9054,-3.6445200439999996,-4.5214
104.5319977,101.4449997,0.9226830009999999,0.460786015
121.660278,120.32399699999999,-2.203333,-2.55803
100.280998,98.88714499999999,-0.786917,1.5571270000000001
112.714996,115.16699979999999,-7.92656,-8.748169899
127.380997,122.84999850000001,0.831414,0.637118995
95.42063713,98.88714499999999,5.522872024,1.5571270000000001
114.92881000000001,115.435997,-1.02581,-2.216559887
120.302002,121.6610031,-9.66922,-8.849289894
107.57599640000001,109.0339966,-6.900629997,-7.645060062000001
123.634,123.00200000000001,-5.293996,-8.274424
137.031998,140.516006,-3.73956,-2.57695
112.9369965,111.672997,0.835578024,-2.7052
95.42063713,96.253538,5.522872024,4.040630999999999
124.92600300000001,121.660278,1.54926,-2.203333
123.00200000000001,122.23699950000001,-8.274424,-8.640649796
117.474998,119.908647,0.119691,-0.9164620000000001
117.250128,113.9430008,-0.37447800000000003,-2.225130081
120.302002,120.47699740000002,-9.66922,-8.597009659
96.253538,98.885307,4.040630999999999,3.6417699999999997
136.886993,140.516006,-4.5282800000000005,-2.57695
140.516006,139.482006,-2.57695,-4.8557
108.48899499999999,109.0339966,-7.719894999999999,-7.645060062000001
130.773333,132.2669983,-0.42305600000000004,-2.9201900960000002
106.89099879999999,107.57599640000001,-6.2666101460000005,-6.900629997
132.759444,129.9054,-5.760278,-4.5214
123.6709976,124.90328500000001,-10.17160034,-9.074841000000001
117.3736111,114.970297,2.835833333,1.7044860000000002
96.95030212,98.99189799999999,5.226679802,2.25973
138.6755,139.482006,-3.6822,-4.8557
117.250128,114.92881000000001,-0.37447800000000003,-1.02581
98.885307,102.135,3.6417699999999997,-1.1278
111.7480011,109.4039993,-0.34886899600000004,-0.15071099999999998
98.885307,101.4449997,3.6417699999999997,0.460786015
102.33899699999999,100.280998,-3.8637,-0.786917
109.0339966,110.431999,-7.645060062000001,-7.7881800000000005
110.05726399999999,110.47838,-7.905338,-5.80091
104.69814699999999,103.8799973,-2.897653,-3.286070108
109.4039993,111.47299960000001,-0.15071099999999998,0.063619003
140.779,138.6755,-3.45,-3.6822
120.302002,119.244003,-9.66922,-9.40972
122.23699950000001,123.6709976,-8.640649796,-10.17160034
140.417999,138.957001,-8.52029,-4.10251
124.59700009999999,121.6610031,-8.132340431,-8.849289894
125.52799990000001,121.4141,3.683209896,1.1027
102.33899699999999,101.087997,-3.8637,-2.54186
136.1080017,138.6755,-1.190019965,-3.6822
133.6959991,134.048996,-3.6445200439999996,-0.891833
140.417999,138.6755,-8.52029,-3.6822
138.957001,135.496002,-4.10251,-3.36818
120.43747900000001,118.6869965,-6.179209999999999,-8.539649962999999
127.380997,131.287,0.831414,-0.894
120.32399699999999,121.660278,-2.55803,-2.203333
103.643997,102.33899699999999,-1.63802,-3.8637
136.886993,136.1080017,-4.5282800000000005,-1.190019965
112.78700259999998,110.47838,-7.379829883999999,-5.80091
104.5319977,101.4449997,0.9226830009999999,0.460786015
117.56944399999999,117.3736111,3.326667,2.835833333
98.88714499999999,98.99189799999999,1.5571270000000001,2.25973
112.714996,112.78700259999998,-7.92656,-7.379829883999999
132.759444,132.2669983,-5.760278,-2.9201900960000002
110.431999,108.48899499999999,-7.7881800000000005,-7.719894999999999
119.5540009,116.165001,-5.061629772,-3.29472
100.351997,101.433492,-0.8749889999999999,1.609114
121.6610031,123.00200000000001,-8.849289894,-8.274424
104.69814699999999,105.175556,-2.897653,-5.240556
112.536521,111.672997,-3.376062,-2.7052
110.75049399999999,109.0339966,-7.513564,-7.645060062000001
106.89099879999999,110.47838,-6.2666101460000005,-5.80091
120.47699740000002,119.244003,-8.597009659,-9.40972
113.9430008,112.536521,-2.225130081,-3.376062
128.0890045,130.773333,-3.710259914,-0.42305600000000004
112.536521,114.76299999999999,-3.376062,-3.44236
98.885307,98.99189799999999,3.6417699999999997,2.25973
116.276675,120.47699740000002,-8.757322,-8.597009659
110.375,110.05726399999999,-6.97273,-7.905338
127.9075,129.9054,-8.13911,-4.5214
140.6277,138.957001,-4.9071,-4.10251
95.42063713,96.253538,5.522872024,4.040630999999999
112.975555,113.9430008,-2.501389,-2.225130081
112.9369965,112.975555,0.835578024,-2.501389
112.78700259999998,112.536521,-7.379829883999999,-3.376062
132.2669983,133.6959991,-2.9201900960000002,-3.6445200439999996
103.8799973,104.69814699999999,-3.286070108,-2.897653
140.779,139.482006,-3.45,-4.8557
140.516006,136.1080017,-2.57695,-1.190019965
109.962997,106.139,-1.8166400000000003,-2.1622
103.8799973,106.139,-3.286070108,-2.1622
114.76299999999999,113.9430008,-3.44236,-2.225130081
132.759444,134.048996,-5.760278,-0.891833
112.714996,115.16699979999999,-7.92656,-8.748169899
97.704327,101.4449997,1.16628,0.460786015
132.2669983,128.0890045,-2.9201900960000002,-3.710259914
97.704327,101.433492,1.16628,1.609114
130.773333,132.2669983,-0.42305600000000004,-2.9201900960000002
136.1080017,132.2669983,-1.190019965,-2.9201900960000002
120.32399699999999,119.908647,-2.55803,-0.9164620000000001
107.57599640000001,110.431999,-6.900629997,-7.7881800000000005
101.4449997,100.280998,0.460786015,-0.786917
140.6277,138.957001,-4.9071,-4.10251
101.433492,98.99189799999999,1.609114,2.25973
112.9369965,114.5306,0.835578024,0.8106
122.23699950000001,123.6709976,-8.640649796,-10.17160034
108.38799999999999,109.962997,3.9087099999999997,-1.8166400000000003
105.175556,107.57599640000001,-5.240556,-6.900629997
109.962997,111.47299960000001,-1.8166400000000003,0.063619003
121.4141,124.92600300000001,1.1027,1.54926
112.78700259999998,109.0339966,-7.379829883999999,-7.645060062000001
98.885307,104.5319977,3.6417699999999997,0.9226830009999999
98.88714499999999,100.280998,1.5571270000000001,-0.786917
108.48899499999999,110.431999,-7.719894999999999,-7.7881800000000005
98.88714499999999,96.851943,1.5571270000000001,4.7211300000000005
109.962997,112.9369965,-1.8166400000000003,0.835578024
101.433492,100.351997,1.609114,-0.8749889999999999
115.435997,116.8939972,-2.216559887,-1.268270016
111.7480011,111.672997,-0.34886899600000004,-2.7052
109.962997,113.9430008,-1.8166400000000003,-2.225130081
132.2669983,137.031998,-2.9201900960000002,-3.73956
124.92600300000001,119.908647,1.54926,-0.9164620000000001
138.6755,140.779,-3.6822,-3.45
138.957001,140.779,-4.10251,-3.45
96.95030212,96.851943,5.226679802,4.7211300000000005
102.33899699999999,105.175556,-3.8637,-5.240556
100.280998,101.4449997,-0.786917,0.460786015
135.496002,132.2669983,-3.36818,-2.9201900960000002
100.351997,98.88714499999999,-0.8749889999999999,1.5571270000000001
100.351997,101.4449997,-0.8749889999999999,0.460786015
98.885307,96.253538,3.6417699999999997,4.040630999999999
106.89099879999999,110.431999,-6.2666101460000005,-7.7881800000000005
98.88714499999999,99.43049599999999,1.5571270000000001,1.4001
115.435997,117.474998,-2.216559887,0.119691
101.4449997,103.643997,0.460786015,-1.63802
124.92600300000001,125.52799990000001,1.54926,3.683209896
107.57599640000001,110.431999,-6.900629997,-7.7881800000000005
123.634,122.4179993,-5.293996,-4.081610203
100.280998,103.8799973,-0.786917,-3.286070108
124.59700009999999,123.00200000000001,-8.132340431,-8.274424
110.47838,110.375,-5.80091,-6.97273
118.6869965,120.302002,-8.539649962999999,-9.66922
120.24501799999999,119.908647,-3.082997,-0.9164620000000001
138.6755,139.482006,-3.6822,-4.8557
114.5306,114.970297,0.8106,1.7044860000000002
118.6869965,120.47699740000002,-8.539649962999999,-8.597009659
122.4179993,121.660278,-4.081610203,-2.203333
112.78700259999998,115.16699979999999,-7.379829883999999,-8.748169899
100.351997,98.88714499999999,-0.8749889999999999,1.5571270000000001
96.851943,101.4449997,4.7211300000000005,0.460786015
120.43747900000001,122.4179993,-6.179209999999999,-4.081610203
119.8219986,119.908647,-3.044739962,-0.9164620000000001
129.9054,132.759444,-4.5214,-5.760278
123.6709976,122.23699950000001,-10.17160034,-8.640649796
101.433492,98.88714499999999,1.609114,1.5571270000000001
130.773333,128.3825,-0.42305600000000004,0.9194
140.417999,139.482006,-8.52029,-4.8557
138.6755,136.886993,-3.6822,-4.5282800000000005
112.536521,111.672997,-3.376062,-2.7052
138.957001,137.031998,-4.10251,-3.73956
120.32399699999999,121.660278,-2.55803,-2.203333
104.69814699999999,107.754997,-2.897653,-2.74572
129.9054,133.6959991,-4.5214,-3.6445200439999996
119.908647,122.84999850000001,-0.9164620000000001,0.637118995
106.65599820000001,106.89099879999999,-6.12556982,-6.2666101460000005
119.908647,120.32399699999999,-0.9164620000000001,-2.55803
107.57599640000001,108.48899499999999,-6.900629997,-7.719894999999999
100.351997,98.88714499999999,-0.8749889999999999,1.5571270000000001
106.65599820000001,102.33899699999999,-6.12556982,-3.8637
110.431999,110.05726399999999,-7.7881800000000005,-7.905338
128.3825,131.287,0.9194,-0.894
104.11900329999999,101.433492,1.121029973,1.609114
137.031998,138.957001,-3.73956,-4.10251
124.90328500000001,127.9075,-9.074841000000001,-8.13911
115.16699979999999,110.431999,-8.748169899,-7.7881800000000005
100.351997,101.4449997,-0.8749889999999999,0.460786015
100.280998,103.8799973,-0.786917,-3.286070108
117.56944399999999,117.431999,3.326667,2.1555
100.351997,101.433492,-0.8749889999999999,1.609114
106.139,103.643997,-2.1622,-1.63802
117.250128,120.32399699999999,-0.37447800000000003,-2.55803
99.43049599999999,98.99189799999999,1.4001,2.25973
117.250128,115.435997,-0.37447800000000003,-2.216559887
105.175556,108.48899499999999,-5.240556,-7.719894999999999
95.42063713,98.88714499999999,5.522872024,1.5571270000000001
103.8799973,106.89099879999999,-3.286070108,-6.2666101460000005
101.433492,98.885307,1.609114,3.6417699999999997
132.2669983,136.1080017,-2.9201900960000002,-1.190019965
112.9369965,114.92881000000001,0.835578024,-1.02581
103.8799973,102.135,-3.286070108,-1.1278
100.280998,104.5319977,-0.786917,0.9226830009999999
109.4039993,111.7480011,-0.15071099999999998,-0.34886899600000004
136.1080017,133.6959991,-1.190019965,-3.6445200439999996
111.7480011,112.536521,-0.34886899600000004,-3.376062
100.280998,98.885307,-0.786917,3.6417699999999997
121.660278,120.24501799999999,-2.203333,-3.082997
132.2669983,133.6959991,-2.9201900960000002,-3.6445200439999996
112.536521,113.9430008,-3.376062,-2.225130081
119.5540009,116.165001,-5.061629772,-3.29472
119.8219986,119.5540009,-3.044739962,-5.061629772
118.6869965,117.41200259999998,-8.539649962999999,-8.489040375
117.250128,115.435997,-0.37447800000000003,-2.216559887
106.65599820000001,106.89099879999999,-6.12556982,-6.2666101460000005
97.704327,99.43049599999999,1.16628,1.4001
109.0339966,110.47838,-7.645060062000001,-5.80091
114.970297,112.9369965,1.7044860000000002,0.835578024
124.92600300000001,120.32399699999999,1.54926,-2.55803
124.59700009999999,124.90328500000001,-8.132340431,-9.074841000000001
117.250128,114.970297,-0.37447800000000003,1.7044860000000002
95.42063713,96.851943,5.522872024,4.7211300000000005
136.886993,140.779,-4.5282800000000005,-3.45
104.11900329999999,100.280998,1.121029973,-0.786917
119.244003,120.47699740000002,-9.40972,-8.597009659
120.32399699999999,122.4179993,-2.55803,-4.081610203
114.970297,112.9369965,1.7044860000000002,0.835578024
136.886993,137.031998,-4.5282800000000005,-3.73956
117.56944399999999,117.474998,3.326667,0.119691
131.287,128.0890045,-0.894,-3.710259914
120.24501799999999,119.5540009,-3.082997,-5.061629772
112.536521,109.962997,-3.376062,-1.8166400000000003
109.4039993,112.536521,-0.15071099999999998,-3.376062
140.516006,139.482006,-2.57695,-4.8557
105.175556,104.69814699999999,-5.240556,-2.897653
115.16699979999999,118.6869965,-8.748169899,-8.539649962999999
117.41200259999998,116.276675,-8.489040375,-8.757322
133.6959991,137.031998,-3.6445200439999996,-3.73956
131.287,128.3825,-0.894,0.9194
96.851943,101.433492,4.7211300000000005,1.609114
101.433492,98.99189799999999,1.609114,2.25973
116.276675,112.78700259999998,-8.757322,-7.379829883999999
119.908647,116.8939972,-0.9164620000000001,-1.268270016
132.759444,132.2669983,-5.760278,-2.9201900960000002
134.048996,133.6959991,-0.891833,-3.6445200439999996
140.417999,140.779,-8.52029,-3.45
124.59700009999999,124.90328500000001,-8.132340431,-9.074841000000001
120.47699740000002,120.302002,-8.597009659,-9.66922
137.031998,133.6959991,-3.73956,-3.6445200439999996
120.43747900000001,119.889,-6.179209999999999,-8.48666
134.048996,132.759444,-0.891833,-5.760278
111.47299960000001,109.962997,0.063619003,-1.8166400000000003
95.42063713,97.704327,5.522872024,1.16628
103.8799973,106.89099879999999,-3.286070108,-6.2666101460000005
114.92881000000001,116.8939972,-1.02581,-1.268270016
122.23699950000001,120.47699740000002,-8.640649796,-8.597009659
114.5306,112.9369965,0.8106,0.835578024
111.672997,111.7480011,-2.7052,-0.34886899600000004
101.433492,98.88714499999999,1.609114,1.5571270000000001
96.253538,96.851943,4.040630999999999,4.7211300000000005
103.8799973,104.69814699999999,-3.286070108,-2.897653
137.031998,136.886993,-3.73956,-4.5282800000000005
112.9369965,114.92881000000001,0.835578024,-1.02581
96.851943,101.433492,4.7211300000000005,1.609114
100.280998,101.087997,-0.786917,-2.54186
101.433492,98.99189799999999,1.609114,2.25973
119.908647,120.32399699999999,-0.9164620000000001,-2.55803
109.962997,111.672997,-1.8166400000000003,-2.7052
107.754997,109.962997,-2.74572,-1.8166400000000003
130.773333,127.380997,-0.42305600000000004,0.831414
106.65599820000001,105.175556,-6.12556982,-5.240556
117.431999,117.56944399999999,2.1555,3.326667
101.087997,102.33899699999999,-2.54186,-3.8637
119.5540009,120.32399699999999,-5.061629772,-2.55803
100.280998,103.643997,-0.786917,-1.63802
132.759444,136.886993,-5.760278,-4.5282800000000005
132.759444,135.496002,-5.760278,-3.36818
133.6959991,131.287,-3.6445200439999996,-0.894
107.57599640000001,110.431999,-6.900629997,-7.7881800000000005
131.287,137.031998,-0.894,-3.73956
112.78700259999998,110.47838,-7.379829883999999,-5.80091
127.380997,121.4141,0.831414,1.1027
98.99189799999999,97.704327,2.25973,1.16628
98.885307,101.433492,3.6417699999999997,1.609114
136.1080017,138.6755,-1.190019965,-3.6822
110.375,109.0339966,-6.97273,-7.645060062000001
119.5540009,117.41200259999998,-5.061629772,-8.489040375
102.33899699999999,103.643997,-3.8637,-1.63802
132.2669983,134.048996,-2.9201900960000002,-0.891833
110.75049399999999,109.0339966,-7.513564,-7.645060062000001
137.031998,136.1080017,-3.73956,-1.190019965
136.1080017,134.048996,-1.190019965,-0.891833
106.65599820000001,106.89099879999999,-6.12556982,-6.2666101460000005
138.957001,140.417999,-4.10251,-8.52029
112.78700259999998,112.536521,-7.379829883999999,-3.376062
96.851943,98.99189799999999,4.7211300000000005,2.25973
124.92600300000001,119.908647,1.54926,-0.9164620000000001
135.496002,132.2669983,-3.36818,-2.9201900960000002
96.851943,98.99189799999999,4.7211300000000005,2.25973
107.57599640000001,110.431999,-6.900629997,-7.7881800000000005
110.05726399999999,110.75049399999999,-7.905338,-7.513564
107.57599640000001,109.0339966,-6.900629997,-7.645060062000001
103.8799973,106.65599820000001,-3.286070108,-6.12556982
117.250128,119.908647,-0.37447800000000003,-0.9164620000000001
106.89099879999999,110.375,-6.2666101460000005,-6.97273
112.78700259999998,112.714996,-7.379829883999999,-7.92656
97.704327,100.280998,1.16628,-0.786917
111.47299960000001,112.975555,0.063619003,-2.501389
96.253538,98.99189799999999,4.040630999999999,2.25973
136.886993,138.957001,-4.5282800000000005,-4.10251
112.9369965,114.5306,0.835578024,0.8106
124.92600300000001,121.660278,1.54926,-2.203333
138.957001,140.417999,-4.10251,-8.52029
138.957001,137.031998,-4.10251,-3.73956
140.6277,138.6755,-4.9071,-3.6822
123.6709976,124.90328500000001,-10.17160034,-9.074841000000001
98.88714499999999,100.351997,1.5571270000000001,-0.8749889999999999
123.00200000000001,124.90328500000001,-8.274424,-9.074841000000001
98.88714499999999,99.43049599999999,1.5571270000000001,1.4001
100.280998,100.351997,-0.786917,-0.8749889999999999
114.5306,112.9369965,0.8106,0.835578024
98.88714499999999,101.4449997,1.5571270000000001,0.460786015
113.9430008,115.435997,-2.225130081,-2.216559887
128.0890045,132.759444,-3.710259914,-5.760278
123.6709976,122.23699950000001,-10.17160034,-8.640649796
111.7480011,111.672997,-0.34886899600000004,-2.7052
112.9369965,114.970297,0.835578024,1.7044860000000002
132.759444,131.287,-5.760278,-0.894
97.704327,98.99189799999999,1.16628,2.25973
109.962997,113.9430008,-1.8166400000000003,-2.225130081
120.24501799999999,119.8219986,-3.082997,-3.044739962
119.5540009,120.43747900000001,-5.061629772,-6.179209999999999
98.885307,104.11900329999999,3.6417699999999997,1.121029973
112.78700259999998,112.714996,-7.379829883999999,-7.92656
103.8799973,101.087997,-3.286070108,-2.54186
111.47299960000001,111.672997,0.063619003,-2.7052
137.031998,138.6755,-3.73956,-3.6822
120.24501799999999,119.8219986,-3.082997,-3.044739962
140.779,138.6755,-3.45,-3.6822
115.16699979999999,119.889,-8.748169899,-8.48666
107.754997,106.65599820000001,-2.74572,-6.12556982
